country	year	sex	age_gr	mig_variant	edu_variant	lfpr_variant	c0_1	c0_2	c0_3	c1_1	c1_2	c1_3	c2_1	c2_2	c2_3
DK	2015	F	30	2	2	3	8527	35598	63206	333	1703	6590	2392	7940	6742
DK	2015	F	30	2	2	0	14061	42585	67935	515	2420	7492	5121	10486	9733
DK	2015	F	30	1	0	1	8527	35598	63206	333	1703	6590	2392	7940	6742
DK	2015	F	30	1	0	2	8527	35598	63206	333	1703	6590	2392	7940	6742
DK	2015	F	30	1	0	4	8527	35598	63206	333	1703	6590	2392	7940	6742
DK	2015	F	30	1	0	3	8527	35598	63206	333	1703	6590	2392	7940	6742
DK	2015	F	30	1	0	0	14061	42585	67935	515	2420	7492	5121	10486	9733
DK	2015	F	30	1	3	1	8527	35598	63206	333	1703	6590	2392	7940	6742
DK	2015	F	30	1	3	2	8527	35598	63206	333	1703	6590	2392	7940	6742
DK	2015	F	30	1	3	4	8527	35598	63206	333	1703	6590	2392	7940	6742
DK	2015	F	30	1	3	3	8527	35598	63206	333	1703	6590	2392	7940	6742
DK	2015	F	30	1	3	0	14061	42585	67935	515	2420	7492	5121	10486	9733
DK	2015	F	30	1	1	1	8527	35598	63206	333	1703	6590	2392	7940	6742
DK	2015	F	30	1	1	2	8527	35598	63206	333	1703	6590	2392	7940	6742
DK	2015	F	30	1	1	4	8527	35598	63206	333	1703	6590	2392	7940	6742
DK	2015	F	30	1	1	3	8527	35598	63206	333	1703	6590	2392	7940	6742
DK	2015	F	30	1	1	0	14061	42585	67935	515	2420	7492	5121	10486	9733
DK	2015	F	30	1	2	1	8527	35598	63206	333	1703	6590	2392	7940	6742
DK	2015	F	30	1	2	2	8527	35598	63206	333	1703	6590	2392	7940	6742
DK	2015	F	30	1	2	4	8527	35598	63206	333	1703	6590	2392	7940	6742
DK	2015	F	30	1	2	3	8527	35598	63206	333	1703	6590	2392	7940	6742
DK	2015	F	30	1	2	0	14061	42585	67935	515	2420	7492	5121	10486	9733
DK	2015	F	35	0	0	1	9458	47851	70057	215	1755	4766	3489	8138	6841
DK	2015	F	35	0	0	2	9458	47851	70057	215	1755	4766	3489	8138	6841
